index,id,level_1,level_2,level_3
6814,data/2004/06/10/1588342.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6815,data/2004/06/22/1591475.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6816,data/2004/06/22/1591343.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6817,data/2004/06/22/1591309.xml,Top--News,Top--News--Business,None
6817,data/2004/06/22/1591309.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6817,data/2004/06/22/1591309.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6818,data/2004/06/22/1591388.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6819,data/2004/06/22/1591470.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6820,data/2004/06/22/1591286.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6821,data/2004/06/09/1588120.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6821,data/2004/06/09/1588120.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6822,data/2004/06/09/1588139.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6822,data/2004/06/09/1588139.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6823,data/2004/06/09/1588073.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6824,data/2004/06/09/1588032.xml,Top--News,Top--News--Business,None
6825,data/2004/06/03/1586471.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6826,data/2004/06/03/1586432.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6827,data/2004/06/03/1586610.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6828,data/2004/06/01/1586088.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6829,data/2004/06/01/1586065.xml,Top--News,Top--News--Health,"Top--News--Health--Diseases, Conditions, and Health Topics"
6830,data/2004/06/01/1586049.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6831,data/2004/06/01/1586124.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6834,data/2004/06/12/1588814.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6835,data/2004/06/12/1588764.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6836,data/2004/06/12/1588680.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6836,data/2004/06/12/1588680.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6837,data/2004/06/12/1588741.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6837,data/2004/06/12/1588741.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6838,data/2004/06/18/1590388.xml,Top--News,Top--News--Business,Top--News--Business--Columns
6839,data/2004/06/18/1590317.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6839,data/2004/06/18/1590317.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6840,data/2004/06/18/1590340.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6841,data/2004/06/18/1590438.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6842,data/2004/06/18/1590364.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6844,data/2004/06/18/1590323.xml,Top--News,Top--News--Business,None
6844,data/2004/06/18/1590323.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6844,data/2004/06/18/1590323.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6845,data/2004/06/18/1590292.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6845,data/2004/06/18/1590292.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6846,data/2004/06/18/1590228.xml,Top--News,Top--News--U.S.,Top--News--U.S.--Midwest
6847,data/2004/06/20/1590744.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6848,data/2004/06/20/1591067.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6849,data/2004/06/20/1590726.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
6849,data/2004/06/20/1590726.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6849,data/2004/06/20/1590726.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6850,data/2004/06/20/1590694.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
6851,data/2004/06/20/1590608.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Connecticut
6852,data/2004/06/20/1590757.xml,Top--News,Top--News--Business,Top--News--Business--Your Money
6853,data/2004/06/20/1590606.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6854,data/2004/06/20/1590989.xml,Top--Features,Top--Features--Magazine,None
6854,data/2004/06/20/1590989.xml,Top--Opinion,Top--Opinion--Opinion,None
6855,data/2004/06/20/1590650.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
6856,data/2004/06/20/1590991.xml,Top--Features,Top--Features--Magazine,None
6856,data/2004/06/20/1590991.xml,Top--Opinion,Top--Opinion--Opinion,None
6857,data/2004/06/20/1590616.xml,Top--Opinion,Top--Opinion--Opinion,None
6857,data/2004/06/20/1590616.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
6857,data/2004/06/20/1590616.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6858,data/2004/06/20/1590707.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
6859,data/2004/06/27/1592545.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
6860,data/2004/06/27/1592461.xml,Top--Opinion,Top--Opinion--Opinion,None
6861,data/2004/06/27/1592539.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
6861,data/2004/06/27/1592539.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6862,data/2004/06/27/1592669.xml,Top--Classifieds,None,None
6862,data/2004/06/27/1592669.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6863,data/2004/06/27/1592805.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6864,data/2004/06/27/1592675.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6865,data/2004/06/27/1592490.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
6865,data/2004/06/27/1592490.xml,Top--Features,Top--Features--Theater,Top--Features--Theater--News and Features
6865,data/2004/06/27/1592490.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6866,data/2004/06/27/1592809.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6867,data/2004/06/27/1592673.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6868,data/2004/06/27/1592746.xml,Top--News,Top--News--Sports,None
6869,data/2004/06/15/1589597.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6870,data/2004/06/15/1589547.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6870,data/2004/06/15/1589547.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6871,data/2004/06/15/1589551.xml,Top--Features,Top--Features--Books,None
6872,data/2004/06/15/1589642.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6872,data/2004/06/15/1589642.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6874,data/2004/06/15/1589543.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
6874,data/2004/06/15/1589543.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6875,data/2004/06/06/1587459.xml,Top--News,Top--News--Sports,None
6875,data/2004/06/06/1587459.xml,Top--Features,Top--Features--Books,None
6875,data/2004/06/06/1587459.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6876,data/2004/06/06/1587168.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6876,data/2004/06/06/1587168.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6878,data/2004/06/06/1587194.xml,Top--Opinion,Top--Opinion--Opinion,None
6878,data/2004/06/06/1587194.xml,Top--News,Top--News--Washington,None
6879,data/2004/06/06/1587260.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6880,data/2004/06/06/1587527.xml,Top--Opinion,Top--Opinion--Opinion,None
6880,data/2004/06/06/1587527.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6881,data/2004/06/06/1587403.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6883,data/2004/06/06/1587334.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
6883,data/2004/06/06/1587334.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6884,data/2004/06/06/1587568.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6885,data/2004/06/06/1587262.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--New Jersey
6885,data/2004/06/06/1587262.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6886,data/2004/06/06/1587259.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--New Jersey
6887,data/2004/06/06/1587233.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Westchester
6888,data/2004/06/02/1586291.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6888,data/2004/06/02/1586291.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6889,data/2004/06/02/1586264.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6889,data/2004/06/02/1586264.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6890,data/2004/06/02/1586347.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6891,data/2004/06/02/1586376.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6892,data/2004/06/02/1586329.xml,Top--News,Top--News--Sports,Top--News--Sports--Columns
6893,data/2004/06/02/1586342.xml,Top--News,Top--News--New York and Region,None
6893,data/2004/06/02/1586342.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6893,data/2004/06/02/1586342.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6894,data/2004/06/02/1586354.xml,Top--News,Top--News--U.S.,None
6894,data/2004/06/02/1586354.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6895,data/2004/06/08/1587778.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6896,data/2004/06/08/1587779.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6897,data/2004/06/08/1587871.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6898,data/2004/06/08/1587878.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6898,data/2004/06/08/1587878.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6899,data/2004/06/30/1593346.xml,Top--News,Top--News--Sports,None
6902,data/2004/06/11/1588662.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6903,data/2004/06/11/1588654.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6904,data/2004/06/29/1593093.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6904,data/2004/06/29/1593093.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6905,data/2004/06/29/1593083.xml,Top--News,Top--News--Business,None
6905,data/2004/06/29/1593083.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6905,data/2004/06/29/1593083.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6906,data/2004/06/29/1592990.xml,Top--News,Top--News--Health,"Top--News--Health--Diseases, Conditions, and Health Topics"
6906,data/2004/06/29/1592990.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6907,data/2004/06/23/1591575.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6908,data/2004/06/23/1591522.xml,Top--News,Top--News--Business,None
6909,data/2004/06/23/1591647.xml,Top--News,Top--News--U.S.,None
6909,data/2004/06/23/1591647.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6909,data/2004/06/23/1591647.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6910,data/2004/06/23/1591541.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6911,data/2004/06/23/1591616.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6912,data/2004/06/23/1591561.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6912,data/2004/06/23/1591561.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6913,data/2004/06/24/1591840.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6914,data/2004/06/24/1591908.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6915,data/2004/06/24/1591830.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6916,data/2004/06/24/1591878.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6917,data/2004/06/24/1591785.xml,Top--News,Top--News--New York and Region,None
6918,data/2004/06/16/1589817.xml,Top--News,Top--News--U.S.,None
6918,data/2004/06/16/1589817.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6919,data/2004/06/16/1589940.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6920,data/2004/06/16/1589838.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6921,data/2004/06/16/1589802.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6921,data/2004/06/16/1589802.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6922,data/2004/06/16/1589760.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6923,data/2004/06/05/1586880.xml,Top--News,Top--News--Business,None
6925,data/1999/06/06/1113347.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6928,data/1999/06/06/1113374.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6929,data/1999/06/06/1112862.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--New Jersey
6929,data/1999/06/06/1112862.xml,Top--Features,Top--Features--Arts,Top--Features--Arts--Dance
6929,data/1999/06/06/1112862.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6930,data/1999/06/06/1112950.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
6930,data/1999/06/06/1112950.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
6931,data/1999/06/06/1113127.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6931,data/1999/06/06/1113127.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6932,data/1999/06/06/1113094.xml,Top--Opinion,Top--Opinion--Opinion,None
6933,data/1999/06/06/1113126.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
6933,data/1999/06/06/1113126.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6934,data/1999/06/06/1113002.xml,Top--Opinion,Top--Opinion--Opinion,None
6934,data/1999/06/06/1113002.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
6934,data/1999/06/06/1113002.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6935,data/1999/06/15/1115554.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6936,data/1999/06/15/1115552.xml,Top--Classifieds,Top--Classifieds--Real Estate,Top--Classifieds--Real Estate--Locations
6936,data/1999/06/15/1115552.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6937,data/1999/06/15/1115622.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6938,data/1999/06/15/1115706.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6939,data/1999/06/15/1115611.xml,Top--News,Top--News--Business,None
6941,data/1999/06/15/1115711.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6942,data/1999/06/15/1115562.xml,Top--News,Top--News--World,None
6943,data/1999/06/27/1119242.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
6944,data/1999/06/27/1118830.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
6945,data/1999/06/27/1118736.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Sunday Travel
6946,data/1999/06/27/1118753.xml,Top--News,Top--News--Technology,None
6946,data/1999/06/27/1118753.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
